wallet_name,entry_ts,exit_ts,entry_price,exit_price,size,hold_hrs,title,topic
?,2026-07-23 05:14:52,2026-07-23 05:14:52,0.1135905676,0.12,1.47,0.0,"Bitcoin Up or Down - July 23, 1:10AM-1:15AM ET",crypto
?,2026-07-23 05:14:52,2026-07-23 05:15:12,0.5509641873,0.5,4.074999999999999,0.005555555555555556,"Bitcoin Up or Down - July 23, 1:15AM-1:20AM ET",crypto
?,2026-07-23 05:14:52,2026-07-23 05:15:00,0.99,0.99,23.0,0.0022222222222222222,"Bitcoin Up or Down - July 23, 1:00AM-1:15AM ET",crypto
?,2026-07-23 05:14:52,2026-07-23 05:14:58,0.8899999844,0.98,2.978124000000002,0.0016666666666666668,"Bitcoin Up or Down - July 23, 1:10AM-1:15AM ET",crypto
?,2026-07-23 05:14:52,2026-07-23 05:14:58,0.8899999844,0.98,3.426365999999998,0.0016666666666666668,"Bitcoin Up or Down - July 23, 1:10AM-1:15AM ET",crypto
?,2026-07-23 05:14:52,2026-07-23 05:14:58,0.8899999841,0.98,0.873634000000002,0.0016666666666666668,"Bitcoin Up or Down - July 23, 1:10AM-1:15AM ET",crypto
?,2026-07-23 05:14:52,2026-07-23 05:14:58,0.9,0.97,0.7852160000000019,0.0016666666666666668,"Bitcoin Up or Down - July 23, 1:10AM-1:15AM ET",crypto
?,2026-07-23 05:14:52,2026-07-23 05:15:46,0.038,0.05,10.0,0.015,Will the highest temperature in Chengdu be 35°C on July 23?,other
?,2026-07-23 05:14:52,2026-07-23 05:15:46,0.033,0.05,98.61,0.015,Will the highest temperature in Chengdu be 35°C on July 23?,other
?,2026-07-23 05:14:52,2026-07-23 05:14:58,0.9,0.9530076376,0.32589399999999813,0.0016666666666666668,"Bitcoin Up or Down - July 23, 1:10AM-1:15AM ET",crypto
?,2026-07-23 05:14:52,2026-07-23 05:14:58,0.9,0.9530076376,22.22222,0.0016666666666666668,"Bitcoin Up or Down - July 23, 1:10AM-1:15AM ET",crypto
?,2026-07-23 05:14:52,2026-07-23 05:14:58,0.9030848485,0.9530076376,15.421886,0.0016666666666666668,"Bitcoin Up or Down - July 23, 1:10AM-1:15AM ET",crypto
?,2026-07-23 05:14:52,2026-07-23 05:14:57,0.9030848485,0.94,5.0,0.001388888888888889,"Bitcoin Up or Down - July 23, 1:10AM-1:15AM ET",crypto
?,2026-07-23 05:14:52,2026-07-23 05:14:58,0.8899999841,0.97,0.384783999999998,0.0016666666666666668,"Bitcoin Up or Down - July 23, 1:10AM-1:15AM ET",crypto
?,2026-07-23 05:14:52,2026-07-23 05:15:09,0.5509641873,0.51,5.0,0.004722222222222222,"Bitcoin Up or Down - July 23, 1:15AM-1:20AM ET",crypto
?,2026-07-23 05:14:52,2026-07-23 05:14:55,0.9030848485,0.92955,12.578114,0.0008333333333333334,"Bitcoin Up or Down - July 23, 1:10AM-1:15AM ET",crypto
?,2026-07-23 05:14:52,2026-07-23 05:14:54,0.39,0.38,5.0,0.0005555555555555556,"Bitcoin Up or Down - July 23, 1AM ET",crypto
